datetime,Latitude,Longitude,Depth,Magnitude
2016-05-31 05:23:47,25.5615,122.5458,246.4,6.4
2016-05-31 10:04:01,47.5484,154.3641,18.37,5.9
2016-05-31 20:51:22,55.3979,-158.5143,37.54,5.7
2016-06-01 15:37:23,-30.2228,-177.9545,43.85,5.5
2016-06-01 22:56:01,-2.0967,100.6654,50.0,6.6
2016-06-02 02:23:06,18.0217,-105.8338,10.0,5.8
2016-06-05 05:51:12,-29.3424,-71.8594,28.0,5.8
2016-06-05 16:25:34,-4.587,125.6264,429.62,6.3
2016-06-05 22:33:49,-17.6471,-172.6317,10.0,5.6
2016-06-06 02:35:32,-30.0235,-177.8359,43.83,6.1
2016-06-06 13:16:02,-30.0433,-71.4636,28.31,5.5
2016-06-07 02:55:24,-45.1528,166.8282,39.65,5.5
2016-06-07 10:51:38,18.3637,-105.1731,10.0,6.3
2016-06-07 10:58:00,18.5036,-105.2031,10.0,5.5
2016-06-07 19:15:15,1.2789,126.3712,31.0,6.3
2016-06-08 08:31:40,-4.061,-104.5531,10.0,5.9
2016-06-09 04:13:08,-11.2487,116.2669,19.0,6.1
2016-06-10 03:25:23,12.8318,-86.9633,10.0,6.1
2016-06-10 04:17:45,-8.6757,160.559,30.4,6.2
2016-06-10 09:26:53,-7.4584,-13.6003,10.0,5.5
2016-06-10 18:29:51,-16.4825,-177.2142,10.0,5.8
2016-06-13 00:59:40,-4.4284,-104.8111,10.0,5.7
2016-06-13 04:21:44,27.0107,130.1996,10.0,5.6
2016-06-14 13:49:23,-18.7609,168.8279,111.0,6.2
2016-06-14 15:01:57,26.9601,130.1941,5.39,5.6
2016-06-15 06:58:27,-62.3661,166.5804,10.0,5.7
2016-06-16 13:46:24,-20.5822,168.9219,10.0,5.7
2016-06-17 21:26:18,-11.6148,166.37,45.64,5.7
2016-06-18 17:29:46,-24.1467,-67.1526,186.0,5.7
2016-06-19 09:47:24,-20.2793,169.0737,13.0,6.3
2016-06-19 18:20:50,20.1726,121.3782,16.0,5.6
2016-06-20 03:50:55,-20.2072,168.7595,15.0,6.0
2016-06-21 16:26:34,22.6582,-45.1402,10.0,6.1
2016-06-21 17:12:07,-3.4199,151.8796,354.0,6.3
2016-06-23 03:05:39,-60.6729,-42.912,10.0,5.5
2016-06-23 21:05:31,23.694,123.3704,10.0,5.8
2016-06-24 21:29:19,-25.7705,-69.3417,118.96,5.5
2016-06-25 17:54:20,53.9019,-35.3608,10.0,5.5
2016-06-26 11:17:11,39.4793,73.3388,13.0,6.4
2016-06-26 22:57:06,36.9968,142.2226,12.82,5.7
2016-06-27 20:50:35,16.5502,-97.8332,19.0,5.7
2016-06-28 21:38:04,39.4745,73.341,13.59,5.5
2016-06-28 22:46:47,-14.6436,166.4585,9.0,5.8
2016-06-30 11:30:33,-16.0558,167.4701,27.0,6.0
2016-07-04 09:25:39,-10.6273,164.9682,44.0,5.9
2016-07-06 01:01:58,-56.7696,-142.0798,10.0,5.8
2016-07-08 04:28:43,-0.4071,-80.8075,7.1,5.5
2016-07-10 02:32:42,-35.8108,-103.2511,10.0,5.6
2016-07-10 13:41:53,-15.0284,-172.8764,8.0,5.8
2016-07-10 13:44:41,-15.083,-173.2011,8.0,6.0
2016-07-10 16:32:50,-14.6192,167.3857,164.84,5.6
2016-07-11 02:01:10,0.5874,-79.6358,17.0,5.9
2016-07-11 02:11:05,0.5812,-79.638,21.0,6.3
2016-07-12 08:48:44,-6.4391,147.4614,43.25,5.6
2016-07-13 11:56:58,-28.0101,-176.4143,10.0,5.9
2016-07-13 12:11:13,-28.0052,-176.443,12.0,6.3
2016-07-13 12:18:33,-28.109,-176.5308,10.0,5.9
2016-07-13 13:04:25,-27.9244,-176.5252,10.0,5.8
2016-07-15 10:16:55,-28.176,-176.3523,10.0,5.6
2016-07-15 18:02:49,35.2083,-35.2241,16.01,5.5
2016-07-19 05:18:40,-30.2523,-71.9722,8.01,5.8
2016-07-20 15:13:17,-18.9285,169.0547,167.0,6.1
2016-07-23 01:00:21,47.6981,146.9212,408.0,5.8
2016-07-23 07:41:45,-6.7596,101.2175,9.0,5.5
2016-07-23 08:51:59,14.8899,-103.5251,10.0,5.5
2016-07-23 09:59:01,58.4734,-156.4568,203.6,5.6
2016-07-23 20:09:23,-15.1308,-173.6725,37.0,5.9
2016-07-24 14:10:51,0.915,-28.9702,10.0,5.7
2016-07-25 08:58:31,-49.4848,126.2657,10.0,5.8
2016-07-25 09:00:28,-49.4245,126.3706,10.0,5.5
2016-07-25 17:26:50,-26.1067,-70.5111,72.0,6.1
2016-07-25 19:38:46,-2.969,148.0345,14.0,6.4
2016-07-26 05:49:19,-0.2711,-18.6431,10.0,5.9
2016-07-26 08:04:20,-16.036,167.45,31.0,5.8
2016-07-27 01:25:13,-44.4113,-79.0594,10.0,5.9
2016-07-29 21:18:25,18.5429,145.5073,196.0,7.7
2016-07-29 21:26:59,18.7561,145.4878,187.78,5.6
2016-07-30 13:19:08,-6.9459,155.8087,37.0,5.6
2016-07-31 11:33:21,-56.2564,-27.5372,99.0,5.9
2016-07-31 23:40:02,-8.1935,117.8136,21.0,5.6
2016-08-01 07:42:51,-23.9646,82.5565,10.0,5.6
2016-08-02 07:32:29,-58.7496,-25.5494,34.0,5.6
2016-08-04 14:15:13,-22.3343,-66.0078,270.0,6.2
2016-08-04 16:24:34,24.9447,142.0141,510.0,6.3
2016-08-05 12:34:15,-23.9235,82.434,10.0,5.5
2016-08-12 01:26:36,-22.4765,173.1167,16.37,7.2
2016-08-12 03:29:33,-25.1758,-177.3433,112.85,6.1
2016-08-14 04:09:48,-27.348,-176.2612,10.0,5.5
2016-08-14 11:15:15,50.4696,142.2749,11.0,5.7
2016-08-14 16:28:56,51.5437,179.5022,65.0,5.6
2016-08-15 02:59:01,-15.6542,-72.0092,20.0,5.5
2016-08-15 07:04:41,37.4115,141.7203,33.0,5.6
2016-08-18 04:30:09,-19.8352,148.7233,10.0,5.7
2016-08-18 18:09:44,-55.9035,-123.2414,10.0,6.0
2016-08-18 18:49:44,-55.7274,-123.2773,10.0,5.5
2016-08-19 07:32:23,-55.2852,-31.8766,10.0,7.4
2016-08-19 07:36:02,-55.335,-30.7714,10.0,5.7
2016-08-19 17:33:40,-55.215,-32.0659,3.35,5.8
2016-08-19 20:37:16,-55.201,-32.1126,6.79,5.5
2016-08-20 03:13:45,-22.9455,173.2749,10.0,5.5
2016-08-20 09:01:26,40.3942,143.6796,10.0,6.0
2016-08-20 15:58:05,40.3135,143.7281,11.0,5.8
2016-08-21 03:45:24,-55.3133,-31.7508,12.0,6.1
2016-08-22 09:33:08,29.8814,139.1356,391.0,5.6
2016-08-23 19:39:45,-7.2872,122.4345,533.0,6.0
2016-08-23 19:40:47,-7.2131,122.5391,520.29,5.8
2016-08-24 01:36:33,42.723,13.1877,4.44,6.2
2016-08-24 02:33:29,42.8413,13.1533,3.25,5.6
2016-08-24 10:34:55,20.9228,94.569,82.0,6.8
2016-08-24 13:48:46,-2.9097,100.1775,19.0,5.6
2016-08-25 17:04:43,30.6141,137.8537,456.0,5.9
2016-08-28 07:23:52,-2.7862,138.4275,41.82,5.5
2016-08-29 04:29:58,-0.0456,-17.8255,10.0,7.1
2016-08-31 03:11:34,-3.6849,152.7915,476.0,6.8
2016-08-31 22:04:35,-37.132,178.9278,15.41,5.8
2016-09-01 16:37:57,-37.3586,179.1461,19.0,7.0
2016-09-01 16:47:15,-37.4395,179.4941,10.39,5.5
2016-09-01 16:48:03,-37.2263,179.093,16.81,5.5
2016-09-01 17:01:08,-37.0174,178.8907,10.0,5.7
2016-09-01 17:14:06,-37.0522,178.9291,13.73,6.1
2016-09-01 17:36:00,-37.0274,179.0179,8.88,5.5
2016-09-01 19:18:32,-37.2309,178.6028,10.47,5.5
2016-09-01 20:04:17,0.5533,98.6145,35.0,5.5
2016-09-01 20:06:10,-37.3176,178.7148,10.0,5.5
2016-09-02 01:57:51,-55.3295,-30.9179,8.0,5.5
2016-09-02 11:23:06,-19.5002,-173.7059,10.0,5.5
2016-09-03 03:27:57,40.3208333,-125.6876667,28.57,5.64
2016-09-03 12:02:44,36.4251,-96.9291,5.557,5.8
2016-09-03 14:04:48,20.2816,147.3955,10.0,5.5
2016-09-04 02:38:12,8.3989,125.8874,16.0,5.8
2016-09-05 15:19:04,-37.127,178.6986,27.0,5.9
2016-09-05 22:54:04,54.4153,168.5415,8.0,6.1
2016-09-06 04:13:31,-10.8889,165.9801,40.14,5.6
2016-09-08 21:46:20,-54.6136,158.7126,10.0,6.1
2016-09-09 00:03:45,-31.3775,-65.8254,157.56,5.6
2016-09-10 10:08:20,-5.573,-76.9536,121.0,6.1
2016-09-10 12:27:33,-1.0355,31.6181,40.0,5.9
2016-09-12 06:51:53,-28.7552,-112.3053,10.0,5.8
2016-09-14 01:58:32,7.3736,-76.1686,18.0,6.0
2016-09-14 07:25:00,-9.329,159.1673,14.0,6.0
2016-09-15 05:57:24,12.44,-86.6423,10.0,5.7
2016-09-16 18:38:05,-29.1551,60.9158,10.0,5.5
2016-09-17 01:20:18,-2.0829,140.5718,9.0,6.0
2016-09-17 02:30:57,-4.4346,102.7537,59.05,5.5
2016-09-17 02:31:59,-16.0566,167.4862,31.0,5.8
2016-09-18 07:17:37,-2.0354,140.4805,10.0,5.8
2016-09-20 16:21:17,30.5017,142.0478,9.0,6.1
2016-09-22 16:07:27,-59.4722,-27.4883,8.0,5.5
2016-09-22 20:06:12,-21.5525,33.4112,10.0,5.6
2016-09-23 00:14:35,34.4619,141.6368,10.0,6.2
2016-09-23 22:53:10,6.5717,126.4918,65.0,6.3
2016-09-23 23:11:21,45.7275,26.6097,92.0,5.6
2016-09-24 04:02:16,-32.6081,-178.0078,10.0,5.6
2016-09-24 11:04:30,-1.9534,140.5974,8.0,5.9
2016-09-24 11:09:44,-1.8499,140.5604,13.76,5.7
2016-09-24 21:07:16,-18.1706,-174.984,202.0,6.4
2016-09-24 21:28:42,-19.7819,-178.2443,596.4,6.9
2016-09-25 04:28:40,-32.3987,-177.7666,10.0,5.6
2016-09-26 05:19:58,27.4646,128.578,38.0,5.7
2016-09-28 16:48:56,12.4417,-86.5146,7.56,5.5
2016-09-29 00:21:10,-35.6012,-103.8967,10.0,5.5
2016-10-01 00:33:01,-23.6806,-174.9261,10.0,5.6
2016-10-04 14:00:47,27.8519,141.9442,35.0,5.7
2016-10-05 20:53:40,7.1427,-34.3336,10.0,5.5
2016-10-06 15:51:59,22.6258,121.436,14.0,5.8
2016-10-06 20:57:09,-4.0427,-103.9169,10.0,5.6
2016-10-08 04:37:41,-36.0277,-101.0092,10.0,5.6
2016-10-08 19:41:21,-37.1241,178.64,35.0,5.8
2016-10-09 14:46:27,1.7703,127.449,128.0,5.8
2016-10-10 08:35:06,-15.372,-174.8198,10.0,5.6
2016-10-12 03:21:24,-5.4151,153.5054,11.0,5.6
2016-10-13 20:40:51,-35.4987,-103.9926,10.0,5.5
2016-10-15 08:03:38,-4.2735,150.3606,442.0,6.3
2016-10-15 20:14:50,39.8063,20.6463,22.0,5.5
2016-10-17 06:14:58,-6.0033,148.8871,42.0,6.8
2016-10-17 07:14:51,32.8959,94.8768,35.0,5.9
2016-10-18 16:36:42,-23.3265,-179.843,540.0,5.9
2016-10-18 22:08:14,15.223,-61.5065,146.0,5.6
2016-10-19 00:26:01,-4.8626,108.1627,614.0,6.6
2016-10-20 00:09:27,13.3118,-44.8777,10.0,5.6
2016-10-20 06:25:56,22.2432,143.7548,104.46,5.6
2016-10-21 05:07:23,35.3743,133.8092,5.63,6.2
2016-10-23 20:25:27,44.0505,148.1035,29.0,5.9
2016-10-23 22:59:30,18.9017,-104.5714,12.0,5.6
2016-10-24 01:55:07,-35.9934,-102.634,10.0,5.5
2016-10-25 16:10:02,-15.3889,-174.8281,10.0,5.8
2016-10-26 05:19:50,-15.4371,-174.8622,10.0,6.1
2016-10-26 17:10:37,42.858,13.0528,6.0,5.5
2016-10-26 19:18:08,42.9564,13.0666,10.0,6.1
2016-10-27 01:03:12,-1.5056,-15.5911,10.0,5.6
2016-10-27 08:17:50,1.3702,125.758,61.0,5.8
2016-10-27 11:53:17,53.5855,-163.265,13.89,5.9
2016-10-27 20:32:56,-33.7771,-72.5321,12.57,6.0
2016-10-28 05:26:56,-4.6721,153.2156,45.15,5.9
2016-10-28 20:02:50,39.3881,13.5205,457.86,5.8
2016-10-30 06:40:19,42.8621,13.0961,8.0,6.6
2016-10-31 00:20:12,3.4466,-74.4951,33.0,5.6
2016-11-01 19:03:30,-6.1039,148.6588,51.99,6.0
2016-11-04 16:20:44,-35.0945,-71.0457,90.0,6.3
2016-11-07 21:31:28,-8.11,104.8401,33.0,5.8
2016-11-08 03:09:25,-58.1134,148.1913,10.0,5.7
2016-11-08 04:55:46,-36.5776,-73.5603,20.0,6.0
2016-11-09 14:51:00,-4.7403,149.8713,448.76,5.9
2016-11-10 12:24:10,-50.0472,114.3817,10.0,5.7
2016-11-10 17:35:39,-20.4275,-178.223,543.92,5.6
2016-11-11 21:43:00,38.4973,141.5658,42.4,6.1
2016-11-12 16:15:50,-24.966,178.7853,548.0,5.9
2016-11-12 20:08:47,6.1142,-82.5906,10.0,5.6
2016-11-13 11:02:56,-42.7358,173.0499,15.22,7.8
2016-11-13 11:12:39,-42.4063,173.6606,9.91,5.7
2016-11-13 11:19:35,-42.2132,173.4319,10.0,5.5
2016-11-13 11:32:07,-42.3205,173.6694,10.0,6.5
2016-11-13 11:33:46,-42.0511,174.3037,10.06,5.8
2016-11-13 11:41:50,-41.6877,174.2061,14.59,5.7
2016-11-13 11:52:45,-42.1762,173.6227,13.99,6.1
2016-11-13 13:31:26,-42.3093,173.6961,2.09,6.2
2016-11-13 14:01:02,-28.8598,-67.4611,108.78,5.7
2016-11-13 19:28:57,-42.3743,173.9374,10.0,5.7
2016-11-14 00:34:23,-42.6058,173.2543,9.0,6.5
2016-11-14 02:12:17,51.0735,178.8402,34.26,5.6
2016-11-14 06:47:52,-42.3335,173.9064,12.0,5.7
2016-11-14 07:21:05,-41.7598,174.2992,17.21,5.5
2016-11-15 01:34:44,-41.7875,174.3064,10.0,5.5
2016-11-16 00:30:30,-20.2391,-173.0161,20.0,5.8
2016-11-16 15:10:11,-9.0027,113.2445,85.0,5.7
2016-11-17 16:56:44,-6.2582,130.4786,112.15,5.5
2016-11-18 20:54:47,-28.1398,-177.0201,10.0,5.6
2016-11-20 20:57:44,-31.6259,-68.6363,108.0,6.4
2016-11-21 08:31:38,-53.7502,140.5246,10.0,5.5
2016-11-21 20:59:49,37.3931,141.387,9.0,6.9
2016-11-22 00:19:43,-40.602,177.0387,9.08,5.9
2016-11-22 05:13:35,-42.9298,173.0041,10.0,5.5
2016-11-23 09:59:57,27.1773,140.025,481.0,5.8
2016-11-23 21:23:37,37.2143,141.3209,9.0,5.9
2016-11-24 18:43:48,11.9065,-88.8957,10.0,6.9
2016-11-24 22:31:02,55.2049,164.7541,35.0,5.5
2016-11-25 07:26:24,54.4632,160.5536,87.86,5.6
2016-11-25 14:24:31,39.2732,73.9776,17.0,6.6
2016-11-28 04:34:45,43.3828,-127.0346,29.55,5.5
2016-11-28 08:07:22,-41.8291,88.4676,10.0,5.5
2016-11-30 02:42:15,-6.9865,131.8204,24.0,5.7
2016-12-01 20:51:56,-35.2021,54.0219,10.0,5.5
2016-12-01 22:40:27,-15.3122,-70.827,12.0,6.2
2016-12-03 09:23:35,52.2532,174.1698,28.42,5.9
2016-12-03 14:11:12,-22.6371,-176.3381,155.0,5.5
2016-12-04 05:24:05,4.5051,127.8342,139.0,5.7
2016-12-05 01:13:05,-7.3158,123.3802,526.0,6.3
2016-12-06 21:42:21,11.0316,-60.9005,31.75,5.9
2016-12-06 22:03:33,5.2834,96.1678,13.0,6.5
2016-12-08 05:15:05,43.8229,86.3451,17.55,6.0
2016-12-08 14:49:46,40.4535,-126.1936,8.45,6.6
2016-12-08 17:38:46,-10.6787,161.3214,40.0,7.8
2016-12-08 17:46:24,-10.2234,161.0792,35.0,5.7
2016-12-08 21:48:34,-10.8691,161.2302,27.2,5.5
2016-12-08 21:56:08,-10.8416,161.3137,12.26,6.5
2016-12-09 19:10:07,-10.749,161.1316,19.73,6.9
2016-12-09 19:13:23,-11.0704,161.4548,39.04,5.5
2016-12-09 19:43:24,-10.9719,161.3099,19.68,5.5
2016-12-09 21:38:23,-10.9552,161.3591,10.0,5.8
2016-12-09 23:39:44,-10.3938,161.329,48.61,5.5
2016-12-10 02:38:21,-10.3301,161.3501,38.0,5.6
2016-12-10 02:45:40,-10.8829,161.2789,7.66,5.8
2016-12-10 16:24:35,-5.6593,154.4734,142.58,6.0
2016-12-11 14:33:13,-9.1237,-109.8492,10.0,5.8
2016-12-11 17:26:10,-10.964,161.5723,10.0,5.5
2016-12-14 02:01:23,21.2897,144.4037,22.37,6.0
2016-12-14 21:14:56,21.3697,144.2175,10.0,5.5
2016-12-16 11:34:58,14.0882,-90.8691,71.26,5.5
2016-12-17 10:51:10,-4.5049,153.5216,94.54,7.9
2016-12-17 11:22:40,-4.4244,153.5419,83.36,5.6
2016-12-17 11:27:39,-5.6497,153.9975,26.5,6.3
2016-12-18 05:46:25,-10.2137,161.2177,37.39,5.9
2016-12-18 06:15:46,-34.9886,-107.8694,10.0,5.5
2016-12-18 06:39:42,-6.3046,154.353,10.0,5.9
2016-12-18 09:47:05,8.3489,137.6672,12.43,6.2
2016-12-18 11:35:48,-10.1904,161.2187,57.52,5.5
2016-12-18 13:30:11,-9.964,-70.9714,622.54,6.4
2016-12-20 04:21:29,-10.1773,161.2236,16.65,6.4
2016-12-20 10:04:39,37.1442,84.9583,10.0,5.6
2016-12-20 12:33:14,-10.1785,160.9149,10.0,6.0
2016-12-20 20:07:53,-10.1549,160.7816,10.38,5.5
2016-12-21 00:17:15,-7.5082,127.9206,152.0,6.7
2016-12-21 16:43:57,21.5036,145.4172,12.05,5.9
2016-12-24 01:32:16,-5.2453,153.5754,35.0,6.0
2016-12-24 03:58:55,-5.146,153.5166,30.0,5.8
2016-12-25 14:22:27,-43.4029,-73.9395,38.0,7.6
2016-12-25 14:32:13,-43.481,-74.4771,14.93,5.6
2016-12-27 23:20:56,45.7192,26.523,97.0,5.6
2016-12-28 08:18:01,38.3754,-118.8977,10.8,5.6
2016-12-28 08:22:12,38.3917,-118.8941,12.3,5.6
2016-12-28 09:13:47,38.3777,-118.8957,8.8,5.5
2016-12-28 12:38:51,36.9179,140.4262,10.0,5.9
2016-12-29 22:30:19,-9.0283,118.6639,79.0,6.3
2016-12-30 20:08:28,37.3973,141.4103,11.94,5.5
